,id,gun_id,sticker1_id,sticker2_id,sticker3_id,sticker4_id,price
657,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Natus Vincere | Бостон 2018, Natus Vincere | Бостон 2018657",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Natus Vincere | Бостон 2018,Наклейка | Natus Vincere | Бостон 2018,,,1.64
658,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Змеиная атака, ESPADA | РМР 2020, Renegades | РМР 2020, Vitality | РМР 2020658",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Змеиная атака,Наклейка | ESPADA | РМР 2020,Наклейка | Renegades | РМР 2020,Наклейка | Vitality | РМР 2020,1.81
659,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Змеиная атака, ESPADA | РМР 2020, Renegades | РМР 2020, Vitality | РМР 2020659",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Змеиная атака,Наклейка | ESPADA | РМР 2020,Наклейка | Renegades | РМР 2020,Наклейка | Vitality | РМР 2020,1.55
660,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: FURIA | РМР 2020, FURIA | РМР 2020, FURIA | РМР 2020, Пиксельный мститель660",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | FURIA | РМР 2020,Наклейка | FURIA | РМР 2020,Наклейка | FURIA | РМР 2020,Наклейка | Пиксельный мститель,1.55
661,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Обнимашки661,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Обнимашки,,,,1.74
662,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Evil Geniuses | РМР 2020662,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Evil Geniuses | РМР 2020,,,,1.65
663,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Renegades | РМР 2020, Renegades | РМР 2020, Renegades | РМР 2020, Renegades | РМР 2020663",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Renegades | РМР 2020,Наклейка | Renegades | РМР 2020,Наклейка | Renegades | РМР 2020,Наклейка | Renegades | РМР 2020,1.78
664,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: jks | Берлин 2019, olofmeister (металлическая) | Лондон 2018, Stewie2K | Краков 2017, Natus Vincere | Колумбус 2016664",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | jks | Берлин 2019,Наклейка | olofmeister (металлическая) | Лондон 2018,Наклейка | Stewie2K | Краков 2017,Наклейка | Natus Vincere | Колумбус 2016,1.67
665,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: olofmeister | Кёльн 2015665,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | olofmeister | Кёльн 2015,,,,1.67
666,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: IEM | Катовице 2019666,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | IEM | Катовице 2019,,,,1.67
667,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Copenhagen Flames | Стокгольм 2021, Copenhagen Flames | Стокгольм 2021, Copenhagen Flames | Стокгольм 2021, Copenhagen Flames | Стокгольм 2021667",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Copenhagen Flames | Стокгольм 2021,Наклейка | Copenhagen Flames | Стокгольм 2021,Наклейка | Copenhagen Flames | Стокгольм 2021,Наклейка | Copenhagen Flames | Стокгольм 2021,1.86
668,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Кость «Петух», Кость «Петух», Кавайный террорист, KRIMZ | Кёльн 2015668",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Кость «Петух»,Наклейка | Кость «Петух»,Наклейка | Кавайный террорист,Наклейка | KRIMZ | Кёльн 2015,1.69
669,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Кость «Петух», Кость «Петух», Кавайный террорист, KRIMZ | Кёльн 2015669",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Кость «Петух»,Наклейка | Кость «Петух»,Наклейка | Кавайный террорист,Наклейка | KRIMZ | Кёльн 2015,1.67
670,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Astralis | Атланта 2017, North | Атланта 2017670",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Astralis | Атланта 2017,Наклейка | North | Атланта 2017,,,1.67
671,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Спартанец671,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Спартанец,,,,1.67
672,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Vitality | РМР 2020, Natus Vincere | РМР 2020, 100 Thieves | РМР 2020672",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Vitality | РМР 2020,Наклейка | Natus Vincere | РМР 2020,Наклейка | 100 Thieves | РМР 2020,,1.68
673,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Vitality | РМР 2020, Natus Vincere | РМР 2020, 100 Thieves | РМР 2020673",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Vitality | РМР 2020,Наклейка | Natus Vincere | РМР 2020,Наклейка | 100 Thieves | РМР 2020,,1.68
674,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Спец-тех674,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Спец-тех,,,,1.7
675,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Серебро, allu | Берлин 2019675",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Серебро,Наклейка | allu | Берлин 2019,,,1.7
676,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: FaZe | РМР 2020, FaZe | РМР 2020, FaZe | РМР 2020, FaZe | РМР 2020676",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | FaZe | РМР 2020,Наклейка | FaZe | РМР 2020,Наклейка | FaZe | РМР 2020,Наклейка | FaZe | РМР 2020,1.76
677,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Sharks Esports | Стокгольм 2021, Sharks Esports | Стокгольм 2021, Sharks Esports (голографическая) | Стокгольм 2021, Sharks Esports (голографическая) | Стокгольм 2021677",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Sharks Esports | Стокгольм 2021,Наклейка | Sharks Esports | Стокгольм 2021,Наклейка | Sharks Esports (голографическая) | Стокгольм 2021,Наклейка | Sharks Esports (голографическая) | Стокгольм 2021,1.73
678,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Блицкриг, Блицкриг, Блицкриг, Блицкриг678",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Блицкриг,Наклейка | Блицкриг,Наклейка | Блицкриг,Наклейка | Блицкриг,1.68
679,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Блицкриг, Блицкриг, Блицкриг, Блицкриг679",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Блицкриг,Наклейка | Блицкриг,Наклейка | Блицкриг,Наклейка | Блицкриг,1.64
680,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Happy | Клуж-Напока 2015680,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Happy | Клуж-Напока 2015,,,,1.64
681,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Возрождение феникса, BIG | Краков 2017, Astralis | Бостон 2018, jkaem | Лондон 2018681",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Возрождение феникса,Наклейка | BIG | Краков 2017,Наклейка | Astralis | Бостон 2018,Наклейка | jkaem | Лондон 2018,1.64
682,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Сапер, Nemiga | РМР 2020, Evil Geniuses | РМР 2020, На охоте682",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Сапер,Наклейка | Nemiga | РМР 2020,Наклейка | Evil Geniuses | РМР 2020,Наклейка | На охоте,1.61
683,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Natus Vincere | РМР 2020, Natus Vincere | РМР 2020, Natus Vincere | РМР 2020, Natus Vincere | РМР 2020683",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Natus Vincere | РМР 2020,Наклейка | Natus Vincere | РМР 2020,Наклейка | Natus Vincere | РМР 2020,Наклейка | Natus Vincere | РМР 2020,1.78
684,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Крепкие объятия (голографическая), Крепкие объятия (голографическая), Крепкие объятия (голографическая), Крепкие объятия (голографическая)684",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Крепкие объятия (голографическая),Наклейка | Крепкие объятия (голографическая),Наклейка | Крепкие объятия (голографическая),Наклейка | Крепкие объятия (голографическая),1.67
685,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: NiKo | Бостон 2018685,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | NiKo | Бостон 2018,,,,1.67
686,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: G2 Esports | Антверпен 2022, dupreeh | Антверпен 2022, coldzera (металлическая) | Бостон 2018, KRIMZ | Кёльн 2015686",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | G2 Esports | Антверпен 2022,Наклейка | dupreeh | Антверпен 2022,Наклейка | coldzera (металлическая) | Бостон 2018,Наклейка | KRIMZ | Кёльн 2015,1.68
687,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: FaZe Clan | Краков 2017, FaZe Clan | Краков 2017, Gambit | Краков 2017, Гнев687",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | FaZe Clan | Краков 2017,Наклейка | FaZe Clan | Краков 2017,Наклейка | Gambit | Краков 2017,Наклейка | Гнев,1.68
688,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Ninjas in Pyjamas | Антверпен 2022, IHC Esports (блёстки) | Антверпен 2022688",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Ninjas in Pyjamas | Антверпен 2022,Наклейка | IHC Esports (блёстки) | Антверпен 2022,,,1.64
689,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Ninjas in Pyjamas | Антверпен 2022, IHC Esports (блёстки) | Антверпен 2022689",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Ninjas in Pyjamas | Антверпен 2022,Наклейка | IHC Esports (блёстки) | Антверпен 2022,,,1.7
690,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: electroNic | Стокгольм 2021, b1t | Стокгольм 2021, Perfecto | Стокгольм 2021, Boombl4 | Стокгольм 2021690",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | electroNic | Стокгольм 2021,Наклейка | b1t | Стокгольм 2021,Наклейка | Perfecto | Стокгольм 2021,Наклейка | Boombl4 | Стокгольм 2021,1.85
691,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: XANTARES | Катовице 2019, Легендарный беркут-магистр691",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | XANTARES | Катовице 2019,Наклейка | Легендарный беркут-магистр,,,1.61
692,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Сапер, Сапер, Сапер, Сапер692",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Сапер,Наклейка | Сапер,Наклейка | Сапер,Наклейка | Сапер,1.81
693,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Сапер, Сапер, Сапер, Сапер692",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Сапер,Наклейка | Сапер,Наклейка | Сапер,Наклейка | Сапер,1.81
694,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: NEO | Кёльн 2015694,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | NEO | Кёльн 2015,,,,1.62
695,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Kjaerbye | Атланта 2017, Ex6TenZ | Колумбус 2016, Fnatic | РМР 2020695",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Kjaerbye | Атланта 2017,Наклейка | Ex6TenZ | Колумбус 2016,Наклейка | Fnatic | РМР 2020,,1.7
696,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Чёрный рыбозуб, На охоте, Медаль за заслуги, Team Spirit | Стокгольм 2021696",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Чёрный рыбозуб,Наклейка | На охоте,Наклейка | Медаль за заслуги,Наклейка | Team Spirit | Стокгольм 2021,1.64
697,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Virtus.pro | РМР 2020, Virtus.Pro | Атланта 2017, Virtus.pro | РМР 2020, Virtus.pro | РМР 2020697",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Virtus.pro | РМР 2020,Наклейка | Virtus.Pro | Атланта 2017,Наклейка | Virtus.pro | РМР 2020,Наклейка | Virtus.pro | РМР 2020,1.64
698,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Пятнистый враг, Древний защитник, Пятнистый враг698",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Пятнистый враг,Наклейка | Древний защитник,Наклейка | Пятнистый враг,,1.81
699,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Пятнистый враг, Древний защитник, Пятнистый враг699",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Пятнистый враг,Наклейка | Древний защитник,Наклейка | Пятнистый враг,,1.64
700,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Каменная чешуя, Гнумление, Падальщик, Последняя Вэнс700",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Каменная чешуя,Наклейка | Гнумление,Наклейка | Падальщик,Наклейка | Последняя Вэнс,1.64
701,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Пятнистый враг, Пятнистый враг, Змеиная атака, Змеиная атака701",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Пятнистый враг,Наклейка | Пятнистый враг,Наклейка | Змеиная атака,Наклейка | Змеиная атака,1.64
702,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Ninjas in Pyjamas | РМР 2020, G2 | РМР 2020, Ninjas in Pyjamas | РМР 2020, G2 | РМР 2020702",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Ninjas in Pyjamas | РМР 2020,Наклейка | G2 | РМР 2020,Наклейка | Ninjas in Pyjamas | РМР 2020,Наклейка | G2 | РМР 2020,1.64
703,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: s1mple | Лондон 2018703,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | s1mple | Лондон 2018,,,,1.64
704,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Пятнистый враг, Пятнистый враг, Змеиная атака, Змеиная атака704",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Пятнистый враг,Наклейка | Пятнистый враг,Наклейка | Змеиная атака,Наклейка | Змеиная атака,1.64
705,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Ninjas in Pyjamas | РМР 2020, G2 | РМР 2020, Ninjas in Pyjamas | РМР 2020, G2 | РМР 2020705",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Ninjas in Pyjamas | РМР 2020,Наклейка | G2 | РМР 2020,Наклейка | Ninjas in Pyjamas | РМР 2020,Наклейка | G2 | РМР 2020,1.64
706,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Жёлтый смертоносец706,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Жёлтый смертоносец,,,,1.64
707,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: SicK | Берлин 2019707,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | SicK | Берлин 2019,,,,1.64
708,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Zeus | Берлин 2019, Zeus | Берлин 2019, Zeus | Берлин 2019, Zeus | Берлин 2019708",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Zeus | Берлин 2019,Наклейка | Zeus | Берлин 2019,Наклейка | Zeus | Берлин 2019,Наклейка | Zeus | Берлин 2019,1.64
709,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Zeus | Берлин 2019, Zeus | Берлин 2019, Zeus | Берлин 2019, Zeus | Берлин 2019709",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Zeus | Берлин 2019,Наклейка | Zeus | Берлин 2019,Наклейка | Zeus | Берлин 2019,Наклейка | Zeus | Берлин 2019,1.64
710,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: sergej | Берлин 2019, DreamEaters | Берлин 2019, Winstrike Team | Лондон 2018, Расколотая сеть710",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | sergej | Берлин 2019,Наклейка | DreamEaters | Берлин 2019,Наклейка | Winstrike Team | Лондон 2018,Наклейка | Расколотая сеть,1.64
711,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: olofmeister | Клуж-Напока 2015711,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | olofmeister | Клуж-Напока 2015,,,,1.64
712,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Fnatic | РМР 2020, sjuush | Стокгольм 2021, Fnatic | Лондон 2018712",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Fnatic | РМР 2020,Наклейка | sjuush | Стокгольм 2021,Наклейка | Fnatic | Лондон 2018,,1.64
713,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: jks | Берлин 2019, jks | Берлин 2019, jks | Берлин 2019, jks | Берлин 2019713",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | jks | Берлин 2019,Наклейка | jks | Берлин 2019,Наклейка | jks | Берлин 2019,Наклейка | jks | Берлин 2019,1.64
714,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: FURIA | Стокгольм 2021, VINI | Стокгольм 2021, FalleN | Берлин 2019, Perfecto | Стокгольм 2021714",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | FURIA | Стокгольм 2021,Наклейка | VINI | Стокгольм 2021,Наклейка | FalleN | Берлин 2019,Наклейка | Perfecto | Стокгольм 2021,1.64
715,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Змеиная атака, FURIA | Стокгольм 2021, FURIA | Стокгольм 2021, FURIA | Стокгольм 2021715",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Змеиная атака,Наклейка | FURIA | Стокгольм 2021,Наклейка | FURIA | Стокгольм 2021,Наклейка | FURIA | Стокгольм 2021,1.64
716,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Высший разум, Арбузный черепощуп, FaZe Clan | Атланта 2017, Кровавый волнолов716",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Высший разум,Наклейка | Арбузный черепощуп,Наклейка | FaZe Clan | Атланта 2017,Наклейка | Кровавый волнолов,1.64
717,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: PGL | Стокгольм 2021, PGL | Стокгольм 2021, PGL | Стокгольм 2021, TYLOO (голографическая) | РМР 2020717",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | PGL | Стокгольм 2021,Наклейка | PGL | Стокгольм 2021,Наклейка | PGL | Стокгольм 2021,Наклейка | TYLOO (голографическая) | РМР 2020,1.65
718,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: FaZe | РМР 2020, Охотник, G2 | РМР 2020, TYLOO | РМР 2020718",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | FaZe | РМР 2020,Наклейка | Охотник,Наклейка | G2 | РМР 2020,Наклейка | TYLOO | РМР 2020,1.49
719,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: FaZe | РМР 2020, Охотник, G2 | РМР 2020, TYLOO | РМР 2020719",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | FaZe | РМР 2020,Наклейка | Охотник,Наклейка | G2 | РМР 2020,Наклейка | TYLOO | РМР 2020,1.65
720,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Team Liquid | Стокгольм 2021, Team Liquid | Стокгольм 2021, Team Liquid | Стокгольм 2021, Team Liquid | Стокгольм 2021720",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Team Liquid | Стокгольм 2021,Наклейка | Team Liquid | Стокгольм 2021,Наклейка | Team Liquid | Стокгольм 2021,Наклейка | Team Liquid | Стокгольм 2021,1.67
721,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Team Liquid | Стокгольм 2021, 100 Thieves | РМР 2020, Vitality | РМР 2020, Heroic | РМР 2020721",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Team Liquid | Стокгольм 2021,Наклейка | 100 Thieves | РМР 2020,Наклейка | Vitality | РМР 2020,Наклейка | Heroic | РМР 2020,1.7
722,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Жёлтый смертоносец, Virtus.pro | РМР 2020, Vitality | Стокгольм 2021, Жёлтый бомбстер722",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Жёлтый смертоносец,Наклейка | Virtus.pro | РМР 2020,Наклейка | Vitality | Стокгольм 2021,Наклейка | Жёлтый бомбстер,1.65
723,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Team Liquid | Стокгольм 2021, 100 Thieves | РМР 2020, Vitality | РМР 2020, Heroic | РМР 2020723",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Team Liquid | Стокгольм 2021,Наклейка | 100 Thieves | РМР 2020,Наклейка | Vitality | РМР 2020,Наклейка | Heroic | РМР 2020,1.7
724,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Жёлтый смертоносец, Virtus.pro | РМР 2020, Vitality | Стокгольм 2021, Жёлтый бомбстер724",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Жёлтый смертоносец,Наклейка | Virtus.pro | РМР 2020,Наклейка | Vitality | Стокгольм 2021,Наклейка | Жёлтый бомбстер,1.65
725,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Высший разум (голографическая), ESPADA (голографическая) | РМР 2020, Высший разум (голографическая), Renegades | РМР 2020725",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Высший разум (голографическая),Наклейка | ESPADA (голографическая) | РМР 2020,Наклейка | Высший разум (голографическая),Наклейка | Renegades | РМР 2020,1.7
726,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: 100 Thieves | РМР 2020, Natus Vincere | РМР 2020726",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | 100 Thieves | РМР 2020,Наклейка | Natus Vincere | РМР 2020,,,1.67
727,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Zeus | Берлин 2019, electronic | Берлин 2019, flamie | Берлин 2019, s1mple | Берлин 2019727",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Zeus | Берлин 2019,Наклейка | electronic | Берлин 2019,Наклейка | flamie | Берлин 2019,Наклейка | s1mple | Берлин 2019,1.61
728,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Heroic | РМР 2020, Heroic | РМР 2020, Heroic | РМР 2020, Fnatic | РМР 2020728",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Heroic | РМР 2020,Наклейка | Heroic | РМР 2020,Наклейка | Heroic | РМР 2020,Наклейка | Fnatic | РМР 2020,1.65
729,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Heroic | РМР 2020, Heroic | РМР 2020, Heroic | РМР 2020, Fnatic | РМР 2020729",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Heroic | РМР 2020,Наклейка | Heroic | РМР 2020,Наклейка | Heroic | РМР 2020,Наклейка | Fnatic | РМР 2020,1.65
730,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: ANGE1 (металлическая) | Берлин 2019730,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | ANGE1 (металлическая) | Берлин 2019,,,,1.65
731,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: FaZe | РМР 2020, FaZe | РМР 2020, FaZe | РМР 2020, FaZe | РМР 2020731",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | FaZe | РМР 2020,Наклейка | FaZe | РМР 2020,Наклейка | FaZe | РМР 2020,Наклейка | FaZe | РМР 2020,1.72
732,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Обнимашки, buster | Берлин 2019732",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Обнимашки,Наклейка | buster | Берлин 2019,,,1.74
733,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: karrigan | Берлин 2019, karrigan | Берлин 2019, GuardiaN | Берлин 2019, Сожжение733",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | karrigan | Берлин 2019,Наклейка | karrigan | Берлин 2019,Наклейка | GuardiaN | Берлин 2019,Наклейка | Сожжение,1.76
734,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Глаз долой, Глаз долой, Глаз долой, Глаз долой734",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Глаз долой,Наклейка | Глаз долой,Наклейка | Глаз долой,Наклейка | Глаз долой,1.76
735,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Сломанный клык (голографическая), Boom (голографическая) | РМР 2020, GODSENT (металлическая) | Стокгольм 2021, Позолоченный волнолов735",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Сломанный клык (голографическая),Наклейка | Boom (голографическая) | РМР 2020,Наклейка | GODSENT (металлическая) | Стокгольм 2021,Наклейка | Позолоченный волнолов,1.73
736,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Ninjas in Pyjamas (голографическая) | РМР 2020736,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Ninjas in Pyjamas (голографическая) | РМР 2020,,,,1.92
737,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: k0nfig | Бостон 2018, k0nfig | Бостон 2018, k0nfig | Бостон 2018, k0nfig | Бостон 2018737",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | k0nfig | Бостон 2018,Наклейка | k0nfig | Бостон 2018,Наклейка | k0nfig | Бостон 2018,Наклейка | k0nfig | Бостон 2018,1.68
738,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: FaZe Clan | Лондон 2018738,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | FaZe Clan | Лондон 2018,,,,1.84
739,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: FaZe Clan | Лондон 2018739,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | FaZe Clan | Лондон 2018,,,,1.73
740,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Team Liquid | Колумбус 2016, Ninjas in Pyjamas (голографическая) | РМР 2020, Vitality (голографическая) | РМР 2020, Natus Vincere (голографическая) | РМР 2020740",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Team Liquid | Колумбус 2016,Наклейка | Ninjas in Pyjamas (голографическая) | РМР 2020,Наклейка | Vitality (голографическая) | РМР 2020,Наклейка | Natus Vincere (голографическая) | РМР 2020,1.66
741,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: G2 Esports | Антверпен 2022, G2 Esports | Антверпен 2022, G2 Esports | Антверпен 2022, G2 Esports | Антверпен 2022741",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | G2 Esports | Антверпен 2022,Наклейка | G2 Esports | Антверпен 2022,Наклейка | G2 Esports | Антверпен 2022,Наклейка | G2 Esports | Антверпен 2022,1.74
